price_change,volume,trend,momentum,expected
2.249096688483078,5353,neutral,1.762586578305024,buy
1.2846242725935262,2242,down,9.427940343373715,sell
1.9310737588385312,594,up,5.197739864977656,buy
1.4273446940970491,3016,neutral,0.9666454871312165,buy
0.969058517045326,3353,down,2.934635641800477,sell
-3.4326445713857057,2363,up,6.137309599541647,buy
1.4773612566543366,2941,down,9.806524236210311,sell
-2.268836094760931,4375,neutral,3.1607858953449313,sell
1.8283568808588093,2626,down,9.525083797097306,sell
0.9959954257283584,2231,neutral,0.7512973392484631,buy
2.4244263456017148,4894,neutral,1.3686424841785072,buy
1.3014391449407947,2502,neutral,1.213588261722859,buy
-2.4857091070230997,4430,neutral,2.6236149859694984,sell
1.0643552040157003,3358,down,3.0806250479800585,sell
-3.4160367938324607,2314,up,6.551001981270609,buy
1.344059002891847,3458,down,3.0961127974193343,sell
0.936632324685537,2947,neutral,1.0952395625313853,buy
1.461000974686271,2303,neutral,0.8392761952046002,buy
3.4403110846623823,3495,up,9.683668155930551,buy
2.9714413235741493,2715,down,1.4784468016189034,sell
2.50284493565592,829,up,5.628620275382718,buy
0.7306773248120433,2468,neutral,0.8265683576192264,buy
2.62168841471858,524,up,5.06862059709866,buy
2.0813746699527336,2427,down,9.209476497345287,sell
-2.3726892628633784,4193,neutral,3.324892769743961,sell
2.896928171971759,2478,down,1.6903958138041153,sell
2.6491119061503063,1172,up,5.100980665646599,buy
0.9783977194126886,3502,down,2.812915814410852,sell
3.792829092001581,3559,up,9.370400346115735,buy
0.9981721402778627,2222,neutral,0.6098825781879578,buy
1.7690390533741258,931,up,5.4728535180786535,buy
3.9531295618664712,3445,up,9.410060901156639,buy
2.1112533766561357,1104,up,5.327254548622447,buy
3.5751703889347777,3219,up,9.170577616547103,buy
3.8576024610782356,3312,up,9.431222371327243,buy
0.7965280179283438,2708,neutral,0.4637564251096896,buy
1.4023863195402937,3049,down,9.11165458221421,sell
1.9224507249548657,4575,neutral,1.170858412899877,buy
3.1855932292435702,3128,up,9.91455885205765,buy
-3.4245834743108903,2052,up,6.207423397709448,buy
2.929292087015346,3160,down,1.6081702239929707,sell
1.1306291425184085,3288,down,2.574912316404921,sell
1.7568914430113347,3353,down,2.361633173921522,sell
2.0106118741489567,2964,down,9.198573539314173,sell
1.9315311827245347,979,up,4.9643448985747645,buy
1.145832642202632,2402,neutral,1.1783384990376087,buy
1.1000859136562866,3328,down,2.441736665682509,sell
1.0970308976988563,2973,neutral,0.48394054787578566,buy
4.063679307520836,2901,up,9.439058377340565,buy
2.689156070408886,1306,up,5.577578615630784,buy
2.674495325717035,1375,up,4.828615438845921,buy
1.597029598499983,5366,neutral,1.250669432127137,buy
1.4346626756843142,2682,down,3.043730728240726,sell
2.9943528369513595,2621,down,1.409633178352528,sell
1.852356036381065,2740,down,2.4205039387314145,sell
3.120675637274159,2562,down,1.4920925766238233,sell
0.80286739709122,2709,neutral,0.39605734078544463,buy
-3.6498629493606853,1869,up,6.237264920899406,buy
0.704847630575342,2661,neutral,0.8369951566166085,buy
1.2631154254118697,2785,down,2.301686963971207,sell
3.2472465131977843,3547,up,9.576849598826577,buy
1.231531393198364,2673,down,3.1975860432629353,sell
2.3736046858940933,1143,up,5.626477305853975,buy
2.3258488834860054,3119,down,1.508604252266751,sell
2.39984481408344,4684,neutral,1.3860842786772147,buy
2.1677457369428117,4483,neutral,1.4520038809092946,buy
1.6343753795141263,2740,down,9.615623144645332,sell
3.6186958486962926,3185,up,9.720077136410186,buy
2.6785713260463706,2450,down,1.6252747877452116,sell
2.5208009097224315,2866,down,1.6053746129474529,sell
-2.050258524907605,5059,neutral,3.2151221006994932,sell
1.4076929382810515,2468,down,9.191176918294271,sell
3.0009164849252,3137,down,1.6351556814357109,sell
1.476023009503276,3298,down,2.33968239668047,sell
1.1081857049601027,3091,down,2.7771845699529782,sell
2.354224438331609,2408,down,1.7512880864778464,sell
1.7610836048807252,1152,up,4.839891117043465,buy
1.188082883034442,2773,neutral,1.1090784053850715,buy
1.1975598853712157,2356,neutral,1.036177512888009,buy
4.078619735867354,3056,up,9.148174855588206,buy
2.474639105658132,478,up,5.103016577084166,buy
-1.9352352368228094,4294,neutral,3.156742902357741,sell
4.139875996149864,2687,up,9.819045059682116,buy
-2.1336264299021788,4811,neutral,2.690167226797862,sell
1.7909907539261023,4471,neutral,1.7774628729643158,buy
1.841094278499924,2368,down,9.169220024594553,sell
1.4573230691365897,2249,down,9.94960301463877,sell
2.849896021965091,2264,down,1.5472112887963572,sell
2.1269431668012215,1260,up,4.982403815195243,buy
2.1060964535719187,625,up,4.879806787124515,buy
2.494675934940746,2986,down,1.1026515379469939,sell
2.889968157291638,2207,down,1.2109947427002625,sell
1.3371136187379307,2612,neutral,1.2162802709182832,buy
-3.2348964376280223,2215,up,6.491938571671643,buy
1.8764142427400725,3249,down,2.973118726124078,sell
1.8344955580592224,625,up,4.791466219010674,buy
2.1879815470417774,2759,down,9.522691388715012,sell
-3.8465808693736037,1562,up,6.160003702995926,buy
-3.8235768569975708,1730,up,5.8913452305297,buy
3.4978083595378706,2688,up,9.513973500736313,buy
2.2990087899868072,4759,neutral,1.628146837584108,buy
3.8963436334985775,2634,up,9.18611394847967,buy
1.5743942961708277,2732,down,10.026610731237225,sell
-1.8971362283279438,4960,neutral,2.727349429946165,sell
2.241898785844403,4555,neutral,1.871812967372604,buy
-2.474877557313577,4838,neutral,2.5268316237547737,sell
-2.2094655868199924,5108,neutral,2.5971214546044488,sell
0.8496924602551998,2123,neutral,1.3139715047453089,buy
1.3908468864893468,2900,neutral,0.7331764296628568,buy
1.6287388620533023,2513,neutral,1.2500555009929335,buy
2.0611873448527085,4427,neutral,1.1810621454199628,buy
-2.5682113494776733,4912,neutral,3.325938068440286,sell
3.8355538476198103,2775,up,9.558167076803342,buy
1.041864377149305,2153,neutral,0.39081263028344504,buy
1.3763119831700046,3403,down,3.222153172899696,sell
2.009904293700509,4623,neutral,1.9288333120076024,buy
3.583688251601269,3229,up,9.727877794601884,buy
2.0458588026383526,1142,up,5.2597824261423245,buy
1.9876929879519984,2991,down,9.133088716354989,sell
3.5244618055819403,3205,up,9.557552703762688,buy
-2.885383883267926,4646,neutral,2.823575186877268,sell
1.943111643962781,4631,neutral,1.0323626981220437,buy
3.992900576306826,3243,up,9.364828359431803,buy
-3.6284247596126598,1539,up,6.536575355638141,buy
2.376893560142335,2903,down,1.5867146076991814,sell
3.6619462213368803,2630,up,9.252585064468967,buy
1.6698875113111329,3097,down,2.9102832187819594,sell
0.7478295498839741,2714,neutral,1.0370896860746308,buy
-2.82957233141095,5170,neutral,2.431275188778606,sell
-3.163575189179489,2133,up,6.193933072272579,buy
-2.343538444830503,4956,neutral,2.6705733336993864,sell
0.7314280791703262,3012,neutral,0.694379762675689,buy
-2.165047164499919,4509,neutral,2.492334474732918,sell
2.1857804761191013,2965,down,1.7177471256492307,sell
1.4774024303240956,3003,neutral,1.0504016221167918,buy
3.2476945119317917,2812,up,9.527420764030756,buy
1.7569173798314677,2880,down,2.475743467292903,sell
4.1570439609847245,2992,up,9.501423450911059,buy
-2.054271305895446,4652,neutral,2.7206625488463416,sell
-2.657562926998502,4847,neutral,2.790846063062152,sell
1.4501365645607873,2520,neutral,1.0821668348481777,buy
1.5380805321813886,2662,neutral,0.9615343602608158,buy
0.6595663333856624,2760,neutral,0.5133917314667953,buy
-3.6074922534967433,1656,up,5.903804987913216,buy
2.95227400488292,3116,down,1.7595851959464404,sell
1.2734777461721718,2939,down,3.180990277060581,sell
1.3993068916688367,2182,neutral,0.6951472962184736,buy
1.5840487341336025,2904,down,9.613848981176378,sell
-2.0540661302815204,4481,neutral,2.849864194978827,sell
-3.704815105328393,2026,up,5.951830857385415,buy
0.9519491722956285,2383,neutral,0.8528654237636466,buy
-3.2168206315439223,1841,up,6.01129961082674,buy
2.64848152937315,3104,down,1.3488397918435269,sell
-4.036051686144772,1768,up,5.783226828961459,buy
2.3520245342254595,1121,up,5.122087613130236,buy
2.3478191611164663,5102,neutral,1.5848731088904102,buy
1.3955312769475579,2362,down,9.64973893684424,sell
3.0664641480508377,3036,down,1.2000996508169346,sell
2.163298816229891,4572,neutral,1.8646235290013742,buy
1.5446931691612673,2924,down,9.135483639438727,sell
2.428922165330476,603,up,5.380146872683133,buy
1.4663990783793768,5337,neutral,1.965806912374262,buy
2.1749373120298423,5323,neutral,1.7959710976649659,buy
3.6414746391940285,3584,up,9.678110896464451,buy
1.8297368346508214,2941,down,9.56999687733568,sell
-3.7708983098576163,2315,up,5.607870728155446,buy
1.6110348906037286,5296,neutral,1.5260350398493618,buy
0.8043067858301048,2693,neutral,0.8792560886714443,buy
1.9897712572744626,5341,neutral,1.080566326299543,buy
-3.31724026862608,2322,up,6.358311019312319,buy
2.17286381101548,2408,down,1.5410315277487334,sell
-2.6187718629257084,4659,neutral,2.74776982744191,sell
1.4748123518765865,2767,down,9.337871335811077,sell
1.5427582059626048,2336,down,10.00643664892621,sell
1.4827808683022288,4747,neutral,1.6099632599060714,buy
1.4092418101148763,2127,neutral,0.5633523461606681,buy
3.3258155124503155,3307,up,9.898557720699307,buy
2.410512110825774,1380,up,5.573611989972042,buy
1.479784200407878,4962,neutral,1.257676691173719,buy
1.2703719003048999,2842,down,9.389746097928164,sell
-3.700583897644058,1750,up,6.4622808218393475,buy
1.9977595254908125,5276,neutral,1.2528939248662412,buy
-3.695036145226494,2102,up,5.840730044662084,buy
2.915960384862903,3067,down,1.4873995683881862,sell
3.8908005982829006,2748,up,10.039958239724848,buy
1.128734325336568,2284,neutral,0.3855441047568693,buy
-3.9837211990275505,1905,up,6.145374610698825,buy
-2.7078471090443976,4347,neutral,2.9556502938684455,sell
1.7940404207647345,2832,down,9.784244601482165,sell
0.6732271950707731,2222,neutral,1.0198023967183987,buy
2.0773758856949773,1093,up,4.93447196636044,buy
2.442110702920048,5247,neutral,1.7892767972561074,buy
-3.1737687380485657,2502,up,6.1994492761311255,buy
1.518507157903091,5151,neutral,1.406043676535968,buy
1.417861780022931,2357,down,9.438380137717932,sell
4.111855708901558,3477,up,10.00556123674061,buy
1.223783026683119,3342,down,2.8994629735746957,sell
0.7110762726510093,2785,neutral,0.7472315356302962,buy
0.7331492405009755,2443,neutral,1.2493853585956507,buy
3.1820292779396726,3093,up,9.53181587985942,buy
2.538843446893084,1003,up,5.68023378074987,buy
-2.132220756945628,4460,neutral,3.0510563349207653,sell
2.429262788667661,5063,neutral,1.2422298426913816,buy
1.522247117201323,2760,down,2.3872131433291384,sell
-2.580152380853545,4496,neutral,2.700624348808107,sell
3.151627048657272,2606,down,1.9726418325430033,sell
-3.6657604643235557,1529,up,5.917631511734896,buy
1.0102057848446806,2825,neutral,1.2373949323138242,buy
1.8410146504900977,2697,down,9.67969685721068,sell
2.241850322306566,637,up,5.746518788065932,buy
2.972728389395051,3179,down,1.2901505781018892,sell
-2.6570951973797845,4689,neutral,3.0360130819006166,sell
-2.248376957840172,4798,neutral,3.0628575122683706,sell
2.193206248264822,2603,down,1.3380846580779333,sell
1.172099883665643,2999,down,2.7062094763810447,sell
3.590150162441833,3350,up,9.453496905289235,buy
1.2410657741873785,3530,down,2.544043726061477,sell
2.755535284125466,2498,down,1.3126646366866925,sell
2.2651373644124226,978,up,5.203152809602026,buy
2.5078000621420635,1202,up,5.052022921345128,buy
0.6873958888154408,2244,neutral,0.3731171841807642,buy
1.3856114134928978,2770,down,3.041698775977035,sell
1.047227830183129,2479,neutral,1.2011416936344226,buy
2.9234015686831176,2752,down,1.5564760808167815,sell
2.323240207365214,1211,up,5.587398258354143,buy
2.5553637745026307,2767,down,1.4602583665297018,sell
1.473162572095294,3558,down,3.0832556244379994,sell
-3.481427695386076,1897,up,6.389637152721374,buy
0.9355216697828923,2442,neutral,0.5425106233143628,buy
0.699176004325214,2437,neutral,0.7436374671362544,buy
2.492084447835002,456,up,5.097526767005948,buy
2.1835711748545164,870,up,4.7910930182931235,buy
-2.471706960967525,4527,neutral,2.948341124907742,sell
1.676730299221877,2703,down,9.186397754595655,sell
1.7652652321797264,775,up,5.215310299981642,buy
1.1752360237750645,2300,neutral,0.6609631199557249,buy
1.3171738095477135,2871,down,2.6610585908474134,sell
1.4712781220364786,2092,neutral,0.5691695999337345,buy
2.3141940852478964,607,up,4.950275794713493,buy
1.186081254663698,2965,down,2.573173940079374,sell
-4.009499073936796,2486,up,6.003795375673719,buy
-2.884107283062499,4825,neutral,3.354772346711222,sell
-3.9017610050711955,1721,up,6.2847485212925145,buy
-3.910289362293318,1998,up,6.273345027186678,buy
2.2639531259496506,2289,down,1.7003817878547185,sell
1.8082122235064642,2358,down,9.547236053223628,sell
4.1459632735105885,3504,up,9.246738804444426,buy
-3.341957200064443,1522,up,6.158458406087323,buy
1.1422704391311953,3036,neutral,0.8443834546832454,buy
3.00531577023219,2355,down,1.8672930623535677,sell
-2.172689161165985,5117,neutral,3.3207835320600245,sell
3.32565479965823,2999,up,9.425037977097507,buy
1.5491181269788072,4519,neutral,1.4905687896923716,buy
-2.5856715855802404,4952,neutral,3.198238271799287,sell
-3.3211062462407215,1645,up,6.053985741318945,buy
1.221200025687673,2865,down,9.132317275809008,sell
-2.099774013189164,4743,neutral,3.334916746141428,sell
1.023442970762733,3010,down,2.4749740056678187,sell
1.9805250806636296,2333,down,9.460089174514552,sell
-2.4883831200003876,5171,neutral,2.8353882876880148,sell
1.1186282940456547,2673,neutral,0.7367047820567876,buy
2.7763175307047803,2922,down,1.0911728340112403,sell
2.2880959067408133,2563,down,1.104917694001549,sell
2.591405341201577,3073,down,1.578428223946898,sell
-3.762895335277169,1973,up,5.709196632344302,buy
2.5066654524274155,2595,down,1.5403731418623874,sell
1.8863497541427745,2650,down,9.55206957330779,sell
-2.817015172919624,5104,neutral,2.7590092526472083,sell
1.8852082036495688,4883,neutral,1.2859369927186295,buy
3.4707464431757407,2653,up,9.21473556107128,buy
2.250356811938597,990,up,5.324416996897369,buy
2.3208378943856007,3107,down,1.7616165163507342,sell
-1.9983221956736512,5124,neutral,2.598769925357238,sell
-2.7335491600463295,4742,neutral,3.319886619087759,sell
1.0236673427457883,2590,down,2.828666148780518,sell
-2.4327658402926087,4901,neutral,2.47692964656453,sell
-3.8033053901852627,1876,up,5.808999742858917,buy
1.9889609286026029,814,up,5.142211952353608,buy
2.760067743914527,2201,down,1.461657760633293,sell
-3.0930117406903688,1580,up,5.823307346025771,buy
-3.318054399741894,2482,up,6.0292225376307265,buy
-3.7537544728735233,2493,up,6.179812918940824,buy
0.9717632843911349,2134,neutral,0.6767880789680131,buy
2.6503779361887285,2462,down,1.4239276602986308,sell
1.8976497156351457,4703,neutral,1.3267715469707793,buy
2.611624434346204,2822,down,1.7271353126994087,sell
1.7041447171541237,5317,neutral,1.9072634620979483,buy
1.0088360874121705,3315,down,2.4671143580715293,sell
-1.9532456389545754,4303,neutral,3.066024740857385,sell
1.517626240676568,2909,down,2.3795412527274253,sell
1.5914729164540677,3388,down,2.5021164395413202,sell
3.6758222554482516,3552,up,10.033739118757754,buy
1.620659754124694,4673,neutral,1.9005650840639055,buy
-2.452812316423653,4243,neutral,2.8170990456927893,sell
1.983631750969737,2838,down,9.445537274433581,sell
1.1466930127222295,2485,neutral,0.8303591824266854,buy
2.711641604734734,1379,up,4.976225163601665,buy
2.3680524663204072,4659,neutral,1.5661924648471897,buy
-3.2702719247095664,2035,up,6.137230726363377,buy
2.238606313297481,2526,down,1.8809250909197517,sell
4.0525529675427485,2989,up,9.430734405644747,buy
2.4411752959697712,1201,up,4.85265328733429,buy
1.4763106933445806,2951,down,2.279370675885823,sell
3.4216496267940313,2867,up,9.652413102572915,buy
1.7037201933909305,2615,down,2.589854520870899,sell
2.3864501392100923,1014,up,5.680472425414657,buy
0.6812487056395786,2506,neutral,0.41940654447685244,buy
1.5389052636088119,3181,down,10.026348432954824,sell
-2.8007754169572117,4836,neutral,2.5066114999917852,sell
-3.6919850169819055,1648,up,5.982651580041067,buy
2.3605493501031396,540,up,5.330701680716176,buy
1.951755971945745,4411,neutral,1.7552919464640429,buy
-3.9688114666042074,1865,up,5.82432972471494,buy
-3.9987689198117007,2401,up,6.346491684066676,buy
1.5907699137013722,2480,down,10.036475813988373,sell
2.21573868740114,4442,neutral,1.613817512949859,buy
2.9842143512932124,2846,down,1.6562078167758378,sell
1.065239946116085,2728,neutral,1.2121406053073147,buy
1.8190371607046223,2362,down,9.935158281872926,sell
1.606796791360884,2907,down,3.1793937516825537,sell
3.2068391335519175,2827,up,9.057054879838468,buy
-2.0587255397485045,4363,neutral,3.2137757227964943,sell
3.6715782641928323,3307,up,9.34169025208993,buy
-3.6020541198005884,1597,up,6.150240554918058,buy
-3.2637357706286148,2485,up,6.170110693166904,buy
2.401097393088899,757,up,4.957129658884212,buy
2.3249207263438176,1208,up,5.338786633299922,buy
1.6260634937385952,2415,neutral,0.8189374250357666,buy
1.3118309970984317,2668,neutral,1.2392613649491926,buy
2.308458011924574,2481,down,1.4435964730387147,sell
1.8431225362676864,4606,neutral,1.5176763560746593,buy
1.8565569889437326,2652,down,2.504148251855642,sell
3.29585175323769,2980,up,9.686174880721474,buy
1.9679354671143132,1265,up,5.379368772642854,buy
-1.9689195423171186,4573,neutral,2.8109399416107,sell
1.7216915405740956,2987,down,9.927788910788747,sell
-2.2003282469751664,5022,neutral,3.2175810357485366,sell
1.8581317222213665,983,up,5.2691478734217405,buy
-3.712319698223181,1735,up,6.196191180840421,buy
2.0788271420530315,4412,neutral,1.6653364643174728,buy
1.78910712292231,3340,down,2.825042370273542,sell
2.9232316562677987,2737,down,1.5646483253047467,sell
1.8608191555500926,841,up,5.363121711832283,buy
3.830073396325048,3424,up,9.90233865325334,buy
2.624127248303846,3057,down,1.0653863353049937,sell
2.327536319784981,1047,up,4.981702347949702,buy
1.2945856774267286,2855,neutral,1.1437391502701328,buy
2.4226676249327137,671,up,5.5988033262274755,buy
3.210071371221045,3205,up,9.726666811283518,buy
1.4489268982671295,2377,down,9.430557085209918,sell
1.1367969266318123,3030,neutral,0.8055456829852562,buy
1.5697161192582612,4831,neutral,1.8109021527920182,buy
-3.642203905244013,1716,up,6.264686896302191,buy
1.6085467732613097,3139,down,3.1990346996009844,sell
2.190697818530137,5126,neutral,1.2156265439267284,buy
1.1087154684796667,3277,down,3.197151013941328,sell
2.8750108291736036,2238,down,1.48452894041366,sell
4.083070652954502,2662,up,9.957170791945613,buy
1.2256796785544144,2646,down,9.587941759051974,sell
1.2710397840313283,3114,down,9.79913375791418,sell
-2.5438710598065315,5080,neutral,2.4313083395092088,sell
2.51462624708255,1051,up,5.7728449603388325,buy
-3.438879410698684,2073,up,6.2233214596074875,buy
1.4428960081327853,2422,down,9.107998188329047,sell
2.3464060786595873,4703,neutral,1.6022053284222153,buy
-2.020676138047887,4832,neutral,2.671612630839559,sell
-3.589135606404543,1859,up,5.990660128644695,buy
-1.948526014704374,4519,neutral,3.3612023239934876,sell
3.1050504187219383,2882,down,1.0563719677394006,sell
1.9380975713212258,5040,neutral,1.6578890154746717,buy
1.3644915977182799,2956,down,2.7444175611287465,sell
3.060206526875199,2771,down,1.9840410093994052,sell
3.200886548757315,2834,up,9.578907648111814,buy
1.8292938534327854,701,up,5.407460467014739,buy
1.92148549590943,5383,neutral,1.4732193286225876,buy
-3.387736119133479,2001,up,5.766653442682521,buy
2.7216130240652197,2205,down,1.4783312065518175,sell
1.770711649807279,5380,neutral,1.685683083037354,buy
1.390130440751573,3532,down,2.888321167719374,sell
-2.0906443963471797,4835,neutral,3.17015144217559,sell
3.0095918166696465,2861,down,1.3844245251524396,sell
2.1028637412603395,2484,down,9.760757210110544,sell
4.032754510135006,3172,up,9.946523439166041,buy
2.3126290570684014,5034,neutral,1.7749007121540483,buy
4.092968215815602,2887,up,9.106310124002924,buy
2.097426664879981,2622,down,9.570510988572547,sell
-3.5019220985091124,1750,up,6.266294439206261,buy
2.3500942589983618,4589,neutral,1.3270702444596227,buy
-2.2028994413937237,4808,neutral,2.686077020935806,sell
1.4241780863949391,3201,down,9.262745955113875,sell
-2.3091630238086274,5033,neutral,2.5812013027752077,sell
1.5186644284549566,2410,neutral,1.3344167110751117,buy
-3.8160999737076935,1881,up,6.415534479883603,buy
1.253425624951523,2421,neutral,0.9101237140860613,buy
1.8232281991366963,501,up,5.47271016037601,buy
1.397521321514609,2466,down,9.847925481471362,sell
0.69493964758458,2570,neutral,0.5839114181013476,buy
2.312817936134359,4859,neutral,1.8706613275242265,buy
1.1536544177160717,2887,down,2.7278772090695607,sell
-3.0798302859947673,1794,up,6.491485283300916,buy
1.49355770624801,2198,neutral,0.5876728577134254,buy
-3.4679301399344906,1913,up,6.259361933002838,buy
1.1107318779890358,3561,down,2.3521769214224384,sell
2.130194334574457,2940,down,9.535824927203535,sell
-3.1907449783781874,1747,up,5.78205692364298,buy
0.9444388693432637,2889,down,2.789563406954069,sell
-2.549876111344993,4472,neutral,2.6200306737232433,sell
-1.990110821898244,4845,neutral,3.2129053247307917,sell
-3.4007862187830757,1749,up,6.2619035520876265,buy
3.19000835761539,2963,up,9.209955725121748,buy
0.7582652085597474,2434,neutral,1.15883413987754,buy
-3.7248101001977307,1994,up,6.307018295259597,buy
-3.9282686959848254,2155,up,6.383084422051802,buy
-2.5656329623732077,4505,neutral,2.582762468216718,sell
1.8100973749295468,3244,down,2.84767050628441,sell
3.182764916415997,3377,up,9.159837401090904,buy
1.6701192566361946,5000,neutral,1.4047296283870234,buy
1.7975547711308222,2614,down,9.859039719916016,sell
-3.9652134651857156,2113,up,6.205297937827366,buy
2.3251042079386552,4988,neutral,1.165819450359634,buy
1.68992218405194,4813,neutral,1.3370152802939215,buy
4.02260746658708,2692,up,9.712738521687,buy
1.6308294230383478,2282,down,9.95480769882719,sell
3.3561011560864356,2854,up,9.669713380405591,buy
3.116706826798092,2379,down,1.670946566719766,sell
1.0965027881403437,3524,down,3.132138743992193,sell
2.974873466930286,2843,down,1.0893900696748777,sell
2.273026808482761,4397,neutral,2.0040420276200743,buy
0.9807126682606815,2868,down,2.491249582159605,sell
3.911611079458375,2944,up,10.016693769930573,buy
0.7774742257966235,2896,neutral,0.6613545516075712,buy
-3.657595399495092,2423,up,5.815028741460727,buy
3.3556542337946125,3468,up,9.405958248380982,buy
1.5593869117357775,2576,neutral,1.0981554419367874,buy
2.20638227233675,2569,down,1.8451620846024044,sell
-3.6990173173123377,2392,up,6.138278291735601,buy
-2.3716310090049975,4589,neutral,3.1775331669617137,sell
2.45130596859266,527,up,5.692793014345264,buy
1.4766598915794575,5069,neutral,1.801359523381021,buy
1.6473354019942215,5380,neutral,1.9165949197546834,buy
-4.0425027461732155,1539,up,6.084133687025013,buy
1.4368034426971181,2893,down,9.33205842896399,sell
1.199248503979324,3049,neutral,1.1423092028322526,buy
2.6919239872768976,745,up,5.728376627794825,buy
-3.3530732360963995,1820,up,6.127075707365757,buy
1.7791513193956763,915,up,5.5912518524153,buy
2.5362097890836415,518,up,5.348505572796421,buy
1.752530821789216,816,up,5.468116528823839,buy
2.3600244746219436,4610,neutral,1.348431531440647,buy
-2.218736432108799,4790,neutral,2.636730388466778,sell
1.1942390907665983,3146,down,10.04025893108446,sell
1.5357487237781542,5285,neutral,1.0938976517488723,buy
2.2178296154758135,2227,down,1.3266198907417683,sell
1.0576937760518073,2641,neutral,0.6364108392923384,buy
2.3420235249444743,2397,down,1.092927999132697,sell
2.5576270001911414,949,up,5.6624122164494874,buy
1.9221796179671664,1157,up,4.835857786099789,buy
2.845146467176951,2371,down,1.8659005986132404,sell
1.2726339073082307,3049,down,3.08272421762457,sell
4.038481435442316,2672,up,9.404441090073021,buy
4.0576510913780055,3158,up,9.374651751113207,buy
0.6884168787870556,2723,neutral,0.6740815512155779,buy
2.6614504362304885,2364,down,0.9908785223643397,sell
2.0445790168470714,2549,down,9.88974374149652,sell
2.9561812062418147,2889,down,1.6548566219798229,sell
2.6841139996117582,1023,up,4.87737015655503,buy
2.1131528808116267,4780,neutral,1.4931322422531954,buy
4.045068207693504,2946,up,9.524522895151755,buy
2.3953928075237445,2933,down,1.2461015157753055,sell
2.9061171289364283,2228,down,1.4344793315040465,sell
1.832350707630759,2362,down,9.4286394946236,sell
1.2744717159478949,2643,down,10.005750924562511,sell
-3.9432095988861016,1552,up,5.9234597147036725,buy
2.0157684959630853,2349,down,9.446601075192657,sell
1.3320547738081894,2701,down,3.1192914495356274,sell
1.6067674826572027,2810,neutral,1.2490306484838989,buy
0.9787717766520452,3518,down,2.6745350229393092,sell
1.6981912929333196,2698,down,9.7085192055929,sell
3.8329497861774904,3249,up,9.096029254940301,buy
-2.6927350751614343,4788,neutral,3.3800888621482335,sell
2.1181571360673983,2264,down,9.640795822426309,sell
2.4293280503230346,2382,down,1.3441139971657294,sell
-3.78163776575046,2351,up,6.032929698425706,buy
0.9931375899937993,2710,down,2.497279074363064,sell
2.4388479272971524,4868,neutral,1.7538978301856534,buy
1.8165615915740756,4853,neutral,1.2484598685013402,buy
4.087934498479936,2784,up,9.134599921270924,buy
-3.198843111504606,2052,up,5.890553333525327,buy
2.9355479915782743,2470,down,1.4607920864886532,sell
3.75783497637243,3571,up,10.02997630966087,buy
1.712467972654022,2660,down,2.531163528226039,sell
1.485707557322005,3074,neutral,0.8150014180426148,buy
-3.30350237300691,2104,up,5.781611245341828,buy
1.8399608010603317,889,up,5.76778643222801,buy
2.1755661861523135,5173,neutral,1.7056782000649697,buy
1.9702537854630169,860,up,5.2651287179240684,buy
3.7983629189476953,2814,up,9.90858275271727,buy
1.1445575204826088,2440,neutral,0.5053493538732352,buy
2.207926328758796,4632,neutral,1.740811585997653,buy
4.017414275964012,3184,up,9.907051519987066,buy
2.97718785666586,2823,down,1.5077915758877705,sell
2.0657111823793133,2847,down,9.336227118687535,sell
0.8053269616807494,2560,neutral,0.5247032664709178,buy
1.7325739648332332,3110,down,9.769330191611704,sell
2.1075997588434343,1321,up,4.932500691428797,buy
3.701927951522994,2978,up,9.770632656693174,buy
2.7724713576418876,2536,down,1.782722848934693,sell
1.0403888999435265,2083,neutral,1.005433316553125,buy
-3.4250700966509977,1666,up,6.029550018341068,buy
3.357867419250745,3601,up,9.140518801855245,buy
2.3812375018263547,632,up,5.581179677624002,buy
-2.641192783351873,5048,neutral,2.905494569496727,sell
1.434007287781988,2933,down,9.267643923492724,sell
1.7382300596695373,5055,neutral,1.8643075940841536,buy
1.4100264451394657,2271,neutral,0.4565011981361963,buy
-1.9661663387589474,5008,neutral,2.585263425843653,sell
0.9825707529332393,3064,neutral,0.9542313895199978,buy
-3.488308429394365,1738,up,6.365934371940801,buy
2.7718088251881494,2944,down,1.961201067395296,sell
-3.494430976573546,1895,up,5.826910609900456,buy
2.3082628278274346,4553,neutral,1.2606052139232478,buy
1.1522517092185032,2645,down,2.4829786282388797,sell
1.5835871216632496,2662,down,9.913817532987325,sell
1.4689320373495325,2845,down,9.280174591513058,sell
1.7019033275587798,3333,down,2.652106862433471,sell
-3.9011562234677326,1951,up,6.515149079665803,buy
-2.5434937872252936,5048,neutral,2.442424717682556,sell
2.00619538236848,4992,neutral,1.2195610699179769,buy
1.0181856724821152,2730,neutral,0.3718072269134809,buy
-1.983007314306974,4608,neutral,2.745123327008766,sell
1.8143949634336136,4996,neutral,1.5475940955202876,buy
2.38179791751744,2590,down,1.6427828415204462,sell
3.431452471188221,3174,up,9.71733134623683,buy
1.6624184153262878,3520,down,3.163284344239897,sell
-2.6298735665892043,4345,neutral,2.4064865844548615,sell
-2.2973239682938065,4520,neutral,2.9911809584126106,sell
0.6395735494744257,2751,neutral,1.0887595826876115,buy
1.6446266616403284,5121,neutral,1.8283964961149028,buy
1.0625281274965617,3311,down,2.928713921834392,sell
